Monat,Sparte,Tariflohnindex
2023-05-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2023-06-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2023-07-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2023-08-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2023-09-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2023-10-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2023-11-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2023-12-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",158.1043
2024-01-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2024-02-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2024-03-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2024-04-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2024-05-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2024-06-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2024-07-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2024-08-01,"Fachverband des Baustoff-, Eisen-, Hartwaren- und Holzhandels",171.8525
2010-01-01,Fachverband des Fahrzeughandels,111.4
2010-02-01,Fachverband des Fahrzeughandels,111.4
2010-03-01,Fachverband des Fahrzeughandels,111.4
2010-04-01,Fachverband des Fahrzeughandels,111.4
2010-05-01,Fachverband des Fahrzeughandels,111.4
2010-06-01,Fachverband des Fahrzeughandels,111.4
2010-07-01,Fachverband des Fahrzeughandels,111.4
2010-08-01,Fachverband des Fahrzeughandels,111.4
2010-09-01,Fachverband des Fahrzeughandels,111.4
2010-10-01,Fachverband des Fahrzeughandels,111.4
2010-11-01,Fachverband des Fahrzeughandels,111.4
2010-12-01,Fachverband des Fahrzeughandels,111.4
2011-01-01,Fachverband des Fahrzeughandels,113.8
2011-02-01,Fachverband des Fahrzeughandels,113.8
2011-03-01,Fachverband des Fahrzeughandels,113.8
2011-04-01,Fachverband des Fahrzeughandels,113.8
2011-05-01,Fachverband des Fahrzeughandels,113.8
2011-06-01,Fachverband des Fahrzeughandels,113.8
2011-07-01,Fachverband des Fahrzeughandels,113.8
2011-08-01,Fachverband des Fahrzeughandels,113.8
2011-09-01,Fachverband des Fahrzeughandels,113.8
2011-10-01,Fachverband des Fahrzeughandels,113.8
2011-11-01,Fachverband des Fahrzeughandels,113.8
2011-12-01,Fachverband des Fahrzeughandels,113.8
2012-01-01,Fachverband des Fahrzeughandels,117.9
2012-02-01,Fachverband des Fahrzeughandels,117.9
2012-03-01,Fachverband des Fahrzeughandels,117.9
2012-04-01,Fachverband des Fahrzeughandels,117.9
2012-05-01,Fachverband des Fahrzeughandels,117.9
2012-06-01,Fachverband des Fahrzeughandels,117.9
2012-07-01,Fachverband des Fahrzeughandels,117.9
2012-08-01,Fachverband des Fahrzeughandels,117.9
2012-09-01,Fachverband des Fahrzeughandels,117.9
2012-10-01,Fachverband des Fahrzeughandels,117.9
2012-11-01,Fachverband des Fahrzeughandels,117.9
2012-12-01,Fachverband des Fahrzeughandels,117.9
2013-01-01,Fachverband des Fahrzeughandels,121.5
2013-02-01,Fachverband des Fahrzeughandels,121.5
2013-03-01,Fachverband des Fahrzeughandels,121.5
2013-04-01,Fachverband des Fahrzeughandels,121.5
2013-05-01,Fachverband des Fahrzeughandels,121.5
2013-06-01,Fachverband des Fahrzeughandels,121.5
2013-07-01,Fachverband des Fahrzeughandels,121.5
2013-08-01,Fachverband des Fahrzeughandels,121.5
2013-09-01,Fachverband des Fahrzeughandels,121.5
2013-10-01,Fachverband des Fahrzeughandels,121.5
2013-11-01,Fachverband des Fahrzeughandels,121.5
2013-12-01,Fachverband des Fahrzeughandels,121.5
2014-01-01,Fachverband des Fahrzeughandels,124.8
2014-02-01,Fachverband des Fahrzeughandels,124.8
2014-03-01,Fachverband des Fahrzeughandels,124.8
2014-04-01,Fachverband des Fahrzeughandels,124.8
2014-05-01,Fachverband des Fahrzeughandels,124.8
2014-06-01,Fachverband des Fahrzeughandels,124.8
2014-07-01,Fachverband des Fahrzeughandels,124.8
2014-08-01,Fachverband des Fahrzeughandels,124.8
2014-09-01,Fachverband des Fahrzeughandels,124.8
2014-10-01,Fachverband des Fahrzeughandels,124.8
2014-11-01,Fachverband des Fahrzeughandels,124.8
2014-12-01,Fachverband des Fahrzeughandels,124.8
2015-01-01,Fachverband des Fahrzeughandels,127.6
2015-02-01,Fachverband des Fahrzeughandels,127.6
2015-03-01,Fachverband des Fahrzeughandels,127.6
2015-04-01,Fachverband des Fahrzeughandels,127.6
2015-05-01,Fachverband des Fahrzeughandels,127.6
2015-06-01,Fachverband des Fahrzeughandels,127.6
2015-07-01,Fachverband des Fahrzeughandels,127.6
2015-08-01,Fachverband des Fahrzeughandels,127.6
2015-09-01,Fachverband des Fahrzeughandels,127.6
2015-10-01,Fachverband des Fahrzeughandels,127.6
2015-11-01,Fachverband des Fahrzeughandels,127.6
2015-12-01,Fachverband des Fahrzeughandels,127.6
2016-01-01,Fachverband des Fahrzeughandels,129.6
2016-02-01,Fachverband des Fahrzeughandels,129.6
2016-03-01,Fachverband des Fahrzeughandels,129.6
2016-04-01,Fachverband des Fahrzeughandels,129.6
2016-05-01,Fachverband des Fahrzeughandels,129.6
2016-06-01,Fachverband des Fahrzeughandels,129.6
2016-07-01,Fachverband des Fahrzeughandels,129.6
2016-08-01,Fachverband des Fahrzeughandels,129.6
2016-09-01,Fachverband des Fahrzeughandels,129.6
2016-10-01,Fachverband des Fahrzeughandels,129.6
2016-11-01,Fachverband des Fahrzeughandels,129.6
2016-12-01,Fachverband des Fahrzeughandels,129.6
2017-01-01,Fachverband des Fahrzeughandels,130.7664
2017-02-01,Fachverband des Fahrzeughandels,130.7664
2017-03-01,Fachverband des Fahrzeughandels,130.7664
2017-04-01,Fachverband des Fahrzeughandels,130.7664
2017-05-01,Fachverband des Fahrzeughandels,130.7664
2017-06-01,Fachverband des Fahrzeughandels,130.7664
2017-07-01,Fachverband des Fahrzeughandels,130.7664
2017-08-01,Fachverband des Fahrzeughandels,130.7664
2017-09-01,Fachverband des Fahrzeughandels,130.7664
2017-10-01,Fachverband des Fahrzeughandels,130.7664
2017-11-01,Fachverband des Fahrzeughandels,130.7664
2017-12-01,Fachverband des Fahrzeughandels,131.54399999999998
2018-01-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-02-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-03-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-04-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-05-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-06-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-07-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-08-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-09-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-10-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-11-01,Fachverband des Fahrzeughandels,134.91359999999997
2018-12-01,Fachverband des Fahrzeughandels,134.91359999999997
2019-01-01,Fachverband des Fahrzeughandels,138.9312
2019-02-01,Fachverband des Fahrzeughandels,138.9312
2019-03-01,Fachverband des Fahrzeughandels,138.9312
2019-04-01,Fachverband des Fahrzeughandels,138.9312
2019-05-01,Fachverband des Fahrzeughandels,138.9312
2019-06-01,Fachverband des Fahrzeughandels,138.9312
2019-07-01,Fachverband des Fahrzeughandels,138.9312
2019-08-01,Fachverband des Fahrzeughandels,138.9312
2019-09-01,Fachverband des Fahrzeughandels,138.9312
2019-10-01,Fachverband des Fahrzeughandels,138.9312
2019-11-01,Fachverband des Fahrzeughandels,138.9312
2019-12-01,Fachverband des Fahrzeughandels,138.9312
2020-01-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-02-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-03-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-04-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-05-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-06-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-07-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-08-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-09-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-10-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-11-01,Fachverband des Fahrzeughandels,142.30079999999998
2020-12-01,Fachverband des Fahrzeughandels,142.30079999999998
2021-01-01,Fachverband des Fahrzeughandels,144.504
2021-02-01,Fachverband des Fahrzeughandels,144.504
2021-03-01,Fachverband des Fahrzeughandels,144.504
2021-04-01,Fachverband des Fahrzeughandels,144.504
2021-05-01,Fachverband des Fahrzeughandels,144.504
2021-06-01,Fachverband des Fahrzeughandels,144.504
2021-07-01,Fachverband des Fahrzeughandels,144.504
2021-08-01,Fachverband des Fahrzeughandels,144.504
2021-09-01,Fachverband des Fahrzeughandels,144.504
2021-10-01,Fachverband des Fahrzeughandels,144.504
2021-11-01,Fachverband des Fahrzeughandels,144.504
2021-12-01,Fachverband des Fahrzeughandels,144.504
2022-01-01,Fachverband des Fahrzeughandels,149.04
2022-02-01,Fachverband des Fahrzeughandels,149.04
2022-03-01,Fachverband des Fahrzeughandels,149.04
2022-04-01,Fachverband des Fahrzeughandels,149.04
2022-05-01,Fachverband des Fahrzeughandels,149.04
2022-06-01,Fachverband des Fahrzeughandels,149.04
2022-07-01,Fachverband des Fahrzeughandels,149.04
2022-08-01,Fachverband des Fahrzeughandels,149.04
2022-09-01,Fachverband des Fahrzeughandels,149.04
2022-10-01,Fachverband des Fahrzeughandels,149.04
2022-11-01,Fachverband des Fahrzeughandels,149.04
2022-12-01,Fachverband des Fahrzeughandels,149.04
2023-01-01,Fachverband des Fahrzeughandels,160.3152
2023-02-01,Fachverband des Fahrzeughandels,160.3152
2023-03-01,Fachverband des Fahrzeughandels,160.3152
2023-04-01,Fachverband des Fahrzeughandels,160.3152
2023-05-01,Fachverband des Fahrzeughandels,160.3152
2023-06-01,Fachverband des Fahrzeughandels,160.3152
2023-07-01,Fachverband des Fahrzeughandels,160.3152
2023-08-01,Fachverband des Fahrzeughandels,160.3152
2023-09-01,Fachverband des Fahrzeughandels,160.3152
2023-10-01,Fachverband des Fahrzeughandels,160.3152
2023-11-01,Fachverband des Fahrzeughandels,160.3152
2023-12-01,Fachverband des Fahrzeughandels,160.3152
2024-01-01,Fachverband des Fahrzeughandels,174.05280000000002
2024-02-01,Fachverband des Fahrzeughandels,174.05280000000002
2024-03-01,Fachverband des Fahrzeughandels,174.05280000000002
2024-04-01,Fachverband des Fahrzeughandels,174.05280000000002
2024-05-01,Fachverband des Fahrzeughandels,174.05280000000002
2024-06-01,Fachverband des Fahrzeughandels,174.05280000000002
2024-07-01,Fachverband des Fahrzeughandels,174.05280000000002
2024-08-01,Fachverband des Fahrzeughandels,174.05280000000002
2010-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2010-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",110.7
2011-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2011-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",112.9
2012-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2012-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",116.9
2013-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2013-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",120.2
2014-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2014-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",123.3
2015-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2015-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",125.8
2016-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2016-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",127.7
2017-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.0831
2017-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.0831
2017-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.0831
2017-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.0831
2017-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.7216
2017-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.7216
2017-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.7216
2017-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.7216
2017-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.7216
2017-10-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.7216
2017-11-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",128.7216
2017-12-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",129.7432
2018-01-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",132.0418
2018-02-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",132.0418
2018-03-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",132.0418
2018-04-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",132.0418
2018-05-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",133.0634
2018-06-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",133.0634
2018-07-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",133.0634
2018-08-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",133.0634
2018-09-01,"Fachverband des Foto-, Optik- und Medizinproduktehandels",133.0634
